Tweet,Timestamp
How cruel do you have to be to actually root for a crisis that would devastate millions of families, all to pad your own pockets?
Millions of families—disproportionately black and Latino families—lost homes, jobs, and savings.  Trump tried to profit at their expense.
Right before the housing market crashed, @realDonaldTrump said he hoped it would happen—because he could make money off of it.
When Trump got his wish for a housing crash, millions of Americans lost their homes.  This guy can't be president. amp.twimg.com/v/92c69c53-2ab…
When Donald Trump wins, you lose. cnn.it/1VgKRIu pic.twitter.com/HnZ1eL8BpJ
The 2008 crash caused millions of Americans to lose their jobs and homes.  In 2006, Trump rooted for it to happen. amp.twimg.com/v/92c69c53-2ab…
While American families suffered, Donald Trump tried to cash in.   amp.twimg.com/v/92c69c53-2ab…
Millions of Americans lost jobs and homes in the 2008 crash. A man who hoped for it has no business being president. amp.twimg.com/v/92c69c53-2ab…
There's so much more that unites us than divides us. It's time to come together to stop Donald Trump. pic.twitter.com/aPDfBHHCaU
We can't defeat ISIS with bigotry and bluster. hrc.io/1THrI1e
A Donald Trump presidency would pull us backward on nearly every issue we care about.  We can't let that happen. amp.twimg.com/v/3c983f94-771…
When we work together, nothing can stand in our way. pic.twitter.com/BAGzA36TuQ
'The lesson of our history, through good times and hard times, is that we’re stronger together.' —Hillary pic.twitter.com/Cc6RChzCqE
“The only thing standing between Donald Trump and the Oval Office is all of us.” —Hillary
'If fighting for equal pay, paid family leave, and affordable child care is playing the 'woman card,' then deal me in' —Hillary to the @SEIU
Donald Trump thinks Americans are being paid too much and has hired union-busting firms to break up organizing campaigns on his properties.
The labor movement pioneered the basic bargain that made America great: If you work hard and do your part, you should be able to get ahead.
'You are often unsung heroes. And I want you to know this: Your fights are my fights.' —Hillary to @SEIU members in Detroit
Tune in to watch Hillary address the 2016 @SEIU International Convention. on.msnbc.com/25hXmdb pic.twitter.com/bU342z6v3K
@MaryKayHenry Nobody knows better than unions that we’re stronger together. Honored to join you all in the fight for working families.
Unions helped build the middle class, so when Republicans attack unions, they're attacking millions of Americans. pic.twitter.com/lNCI06tYTm
'She taught me resilience, courage, and the power of love and kindness.' —Hillary on her mom amp.twimg.com/v/fa8bcbac-166…
There are too many parents across the country with stories like this one. amp.twimg.com/v/e102c352-78e…
Education should be about building a brighter future, not a lifetime of debt. hrc.io/1WJjNTg
“Mentiroso', 'fraude', “xenófobo' y otras cosas que líderes republicanos dicen sobre Trump. hrc.io/243cpBu
Do all the good you can, for all the people you can, for as long as you can. pic.twitter.com/Ei8yn8ikUg
'Unlike Donald Trump, I will not pander to the gun lobby. We will not be silenced and we will not be intimidated.' —Hillary
'I believe we have a moral obligation…to stand up against systematic racism.' —Hillary at the @TTMFoundation dinner
These moms want to make sure no other family has to lose a child to senseless violence. amp.twimg.com/v/c3c6efd7-0db…
We can't accept this as 'normal.' #StopGunViolence pic.twitter.com/RGJE1BuGim
Para muchos, los ingresos ya no rinden tanto como antes. pic.twitter.com/LDgXCjGSpw
This week, Donald Trump proved just how dangerous he'd be as president. hrc.io/20kcP5v
Donald Trump is questioning Hillary's qualifications to be president. Let's dig into that. amp.twimg.com/v/fdd6c162-47b…
Too many moms have to go back to work too soon after giving birth. amp.twimg.com/v/1fb6fc09-93b…
Hillary Clinton tiene un plan para que todos puedan salir adelante. hrc.io/1Tkr7o3
Republican lawmakers in Oklahoma voted to make it a felony to perform an abortion: hrc.io/1Tkswea
Op-ed by Hillary Clinton: Child care now costs more than rent. Here’s how to fix this crisis. wapo.st/20fU4QA
Speaking is hard for me. But come January, I want to say these two words: 'Madam President.' #ImWithHer amp.twimg.com/v/dcd2f1d9-e2d…
Hillary nerds out with a nurse in New Jersey. hrc.io/1Tkrwqr amp.twimg.com/v/30ad5c49-cf5…
The United States presidency requires steadiness as well as strength and smarts.  Donald Trump is not qualified. amp.twimg.com/v/d68ab331-934…
You're wrong, @realDonaldTrump. We can uphold Second Amendment rights while preventing senseless gun violence. pic.twitter.com/G7g1AdZWCA
#MichaelBrown would have been 20 years old today. My thoughts are for his mother today. #MothersoftheMovement #ChangeAgents
Congratulations on becoming a U.S. citizen, Alicia. Enjoy casting that vote.  youtube.com/watch?v=LyxuCb…
We need a president who will unite leaders around the world to defeat ISIS, not one who insults and alienates them. amp.twimg.com/v/9970ec32-c00…
Dear Congress,  Let's get this done.  Thanks,  The vast majority of Americans pic.twitter.com/23ND36tFFm
Another day, another shameful move by House GOP to roll back anti-discrimination protections for LGBT employees. thehill.com/blogs/floor-ac…
Is Hillary qualified to be president?  Take this helpful quiz to find out: hrc.io/1Tov0mu
An estimated 1 in 4 people in Puerto Rico could get Zika this year.  Here's what we can do to combat this threat: hrc.io/25dtjTR
A candidate who roots for his own gain at the expense of American families isn't just heartless. He's disqualified. twitter.com/CNNPolitics/st…
Donald Trump's plan to ban Muslims from entering the United States will make defeating terrorists more difficult. amp.twimg.com/v/9970ec32-c00…
This campaign is about breaking down barriers, but this silo is pretty awesome. amp.twimg.com/v/187693eb-46d…
Hillary sent me to Puerto Rico to learn more about Zika. Today's Senate vote for funding to combat it is critical. hrc.io/1sv2A3m
'Investing in the health and education of women...is essential to improving global prosperity.' —Hillary #TBT amp.twimg.com/v/6c0ac789-4de…
If you cite supporting torture and hosting pageants as foreign policy 'qualifications,' your definition needs work. twitter.com/alivitali/stat…
This Nat'l #SayHerName Day of Action, we must commit to fighting the systemic racism & sexism that women of color face every day in America.
Un recordatorio importante. pic.twitter.com/X2mYv1lOZK
The safety of our kids is more important than the interests of the NRA. Our leaders should act like it. pic.twitter.com/Rg3OcMf1Mc
After 9/11, the Government offered grants to help struggling small businesses.   Donald Trump took them for himself. nydn.us/1U0j3ms
El voto del Senado hoy sobre Zika es un paso importante para combatirlo—pero no es suficiente. Los republicanos deberían aprobar presupuesto
Question: 'Do you think Donald Trump is qualified to be president?'  'No, I do not.' —Hillary amp.twimg.com/v/d68ab331-934…
'Everybody gets knocked down in life. The real test is whether you get back up, dust yourself off, and keep going.' —Hillary
'Trump took out a field that couldn’t criticize him on issues because they fundamentally agreed with him.' —Hillary on the GOP primary
“I’m going after him exactly on those issues and statements that are divisive and dangerous.” —Hillary on @realDonaldTrump
'The threat that Donald Trump poses is so dramatic to our country, to our democracy.' —Hillary on @CNN
'I know how hard this job is. You need steadiness as well as strength and smarts... Donald Trump is not qualified.' —Hillary on @CNN
'When you run for president of the United States, the entire world is watching.” —Hillary on @realDonaldTrump's dangerous rhetoric
'Do you think Donald Trump is qualified to be president?' —@ChrisCuomo  'No, I do not.' —Hillary
'It sends a message of disrespect and makes the situation inside those countries more difficult.' —Hillary on Trump's anti-Muslim rhetoric
'We have to put everything we can toward the goal of defeating ISIS, protecting ourselves, our friends, and our partners.' —Hillary on @CNN
We can't sit by while extreme politicians attack women's basic rights. Not only is this unconstitutional—it's wrong. twitter.com/ZekeJMiller/st…
Today's Senate vote is a necessary step to combat the spread of Zika—but it's not enough. Republicans in Congress should fully fund this. -H
Donald Trump named 11 judges he would consider nominating to the Supreme Court.  Here's what's at stake. hrc.io/1U1DulP
'Speaking is hard for me, but come January, I want to say these two words: Madam President.' —@GabbyGiffords amp.twimg.com/v/dcd2f1d9-e2d…
Apply today & join the team that’s going to elect the first woman president @HFA is hiring: hrc.io/1TjWz2C pic.twitter.com/1wqWbM33IB
… y solo es miércoles. pic.twitter.com/ZWwByVX2vm
Two Kentucky churches came together for a special service. amp.twimg.com/v/453b49bc-6dc…
(It's only Wednesday.) pic.twitter.com/IPkbU8xdaw
Los trabajadores no han recibido un aumento en años—Hillary tiene un plan para subir los salarios. hrc.io/207IHKr
America has always been about working together to get things done. pic.twitter.com/hO6931hVwb
The first openly gay leader of a U.S. military branch—a milestone we can all be proud of. Congrats, @SECARMY.  twitter.com/SECARMY/status…
.@realDonaldTrump doesn't want you to see what's in his tax returns. Wonder why that could be? amp.twimg.com/v/924a4c8d-1c1…
You don't need to see who's on Trump's list to know what his Supreme Court would look like. pic.twitter.com/HMWqUMSBIY
Thank you, @POTUS, for making sure millions of Americans receive the overtime pay they deserve. -H twitter.com/WhiteHouse/sta…
What's Donald Trump hiding in his tax returns? Only he knows. amp.twimg.com/v/61818810-909…
Let's make it easier to raise a family in America. hrc.io/1XzK321 pic.twitter.com/C1gPS8uITf
It's middle-class families that need a raise—not millionaires and billionaires. hrc.io/1TnWDj1
Thanks for having our back, Kentucky. pic.twitter.com/JW6ecXFOL2
Hillary just won Kentucky, but this election is just getting started. Chip in now if you've got her back: hrc.io/1swOL50
We just won Kentucky! Thanks to everyone who turned out. We’re always stronger united. hrc.io/1swOL50 pic.twitter.com/elNUP4nFoO
Until Trump releases his tax returns, we can't know what he's hiding. But we can infer. hrc.io/1W0nbsN pic.twitter.com/JHkPAK4tbv
Latest reckless idea from Trump: gut rules on Wall Street, and leave middle-class families out to dry. twitter.com/Reuters/status…
On the International Day Against Homophobia and Transphobia, let's recommit to ending violence and hate against LGBT people worldwide.
For too many families, paychecks aren't stretching as far as they used to. Let's change that. pic.twitter.com/mOoR9HnVlX
Who benefits from Trump's tax plan?  Billionaires—and millionaires like him. hrc.io/1NwXehY pic.twitter.com/o0V6GAgBsM
62 years after Brown v. Board, we still have too many segregated schools. We have to ensure equal opportunity for all of our kids.
Does Trump pay his fair share in taxes? As long as he keeps refusing to release his tax returns, voters won't know. hrc.io/1W0f7IG
It's Primary Day for Kentucky and Oregon. RT this if you’re voting for Hillary. pic.twitter.com/E5GyPU0GTI
Being president isn't like being on a reality show.  We can't afford a candidate who treats it like one. amp.twimg.com/v/20a3a4d7-db2…
Making it harder to vote goes against everything we stand for as Americans. Why would you brag about it? twitter.com/wistatejournal…
Conoce cómo Hillary ha luchado durante varias décadas por las familias, mujeres y niños. hrc.io/27tJsDg pic.twitter.com/OqKQnk6EYv
We’ve got to stop giving companies incentives to move jobs overseas. hrc.io/Manufacturing #MadeInAmerica pic.twitter.com/WD37SnqXM3
Every woman, no matter where she works, deserves birth control coverage. This shouldn't be a question. #SCOTUS -H
Trump empezó su campaña diciendo que los mexicanos son 'violadores' y traen “drogas” y “crimen”.  No se ha detenido. hrc.io/22dYjhi
Join @xtina, @AndraDayMusic, @johnlegend, @ricky_martin, Stevie Wonder, and Hillary for a concert you won't forget. hrc.io/1TiyRFd
Whenever you read about Trump's reckless foreign policy, imagine him in the Situation Room. hrc.io/22dFSJJ twitter.com/BBCPolitics/st…
The American auto industry just had its best year ever. So yes, we can bring American manufacturing back. pic.twitter.com/rf3YV1dEic
Donald Trump's spent his whole career avoiding paying his taxes--and leaving middle class families with the bill.   abcn.ws/1WBqkPR
Every presidential nominee since 1976 has released their tax returns, but Trump has refused. amp.twimg.com/v/c9cdc55a-fbe…
“In politics and in life, ignorance is not a virtue.” —@POTUS snpy.tv/1TPZMns
'Implementar la idea [de Trump] a los Estados Unidos destruiría la economía' —@VoxDotCom amp.twimg.com/v/f11d1803-555…
Incomes haven’t gone up for most Americans in about 15 years. We’ve got to fix that. pic.twitter.com/e33YsAu1Ed
'What can we do for women that doesn't make them a liability because they're pregnant?' amp.twimg.com/v/73dab212-3bf…
8 ways we can give middle-class families a raise, not one of which is cutting taxes for billionaires. hrc.io/1WyshwZ
Hillary was @Wellesley's first student commencement speaker in 1969. Read the speech: hrc.io/1qkS1yz pic.twitter.com/Nl1rebbrwn
Made a new friend in Ohio. amp.twimg.com/v/22a4b203-aaa…
Worried about a Trump presidency? Here are four things you can do to prevent it: hrc.io/1rM5QHn
Why hasn't @realDonaldTrump released his tax returns? Looks like he's out of excuses. amp.twimg.com/v/edf3711d-61d…
FACT: Donald Trump would force schools to allow guns in classrooms on his first day in office. hrc.io/1VWL6t3
Donald Trump wants to spend $3 trillion (yes, with a T) on tax cuts for people like him. hrc.io/1sknin1 pic.twitter.com/Kn5Adb8w3X
We've got to do everything we can to make it easier for people like Frankie to reach their potential. twitter.com/StoryCorps/sta…
Happening now → join @HFA senior policy advisors (and working moms) for a Q&A on child care and work/life balance: hrc.io/1qiGAqY
We can do a lot to help working parents. Join a Facebook Q&A on Hillary's new child care plan at 3pm ET: hrc.io/1qiGAqY
'The annual cost of child care is higher than a year’s tuition at the average 4 year public college.' —@glamourmag hrc.io/1TaOsIE
It's a simple idea: Those who have benefited the most from our economy should pay their fair share in taxes. pic.twitter.com/2nSFZtgYFJ
“You’re gonna make the same if you do as good a job.” —Donald Trump on women and equal pay hrc.io/1VVFwak
Even Republicans can't come to terms with the idea of 'President Trump.' amp.twimg.com/v/58e5a5ba-dde…
You can tell a lot about someone by the company they keep. hrc.io/23LTF9r
Hillary's advice to @Wellesley graduates in 1992: 'Throw yourself into the world, and make your voice count.' #TBT amp.twimg.com/v/aeeb2256-0e2…
Nurses care for our families like their own. It's time we returned the favor. #InternationalNursesDay pic.twitter.com/dqC6cqTiHg
Who benefits from Donald Trump's tax plan? Billionaires like Donald Trump. hrc.io/1R0khfv pic.twitter.com/PJUzwELXGK
'I don’t want Americans to feel left out and left behind. I want the American Dream to be alive and well.' —Hillary amp.twimg.com/v/2c800add-66f…
HFA organizing is hiring for multiple roles to build the team that will win this election. Here's how you can join: hrc.io/1R0kUFQ
Hillary Clinton has a plan for you to spend a lot less on day care washingtonpost.com/news/wonk/wp/2…
Trump stood by his proposed Muslim ban just last week. Now he's trying to backpedal. Don't let him. amp.twimg.com/v/612fcef1-e20…
Sybrina, you and all mothers of gun violence victims have taught us hate will never win. Thinking of you today. trayvonmartinfoundation.org/donate -H
'We want to bring unity to the Republican party.' —@realDonaldTrump  Good luck with that. amp.twimg.com/v/58e5a5ba-dde…
'I’ve been called many things by many people. 'Quitter' is not one of them.' #TBT hrc.io/1THGp03
Paul Ryan and Donald Trump just met. Here's why it was probably pretty awkward. amp.twimg.com/v/d901457a-a04…
80% of a child's brain is formed before the age of 3. Early childhood education could not be more important. pic.twitter.com/LEMKTbqfob
Donald Trump has released just one detailed proposal: a tax plan written by billionaires, for billionaires. amp.twimg.com/v/0f3076a7-b82…
'I am the king of debt, I do love debt, I love playing with it.' —@RealDonaldTrump amp.twimg.com/v/b12be0ac-efc…
Under Trump's tax plan, the wealthiest 0.1% of Americans would get more tax relief than the bottom 60% combined. hrc.io/1T6B56Q
This election isn’t a reality show. amp.twimg.com/v/20a3a4d7-db2…
It’s hard to imagine how we’re going to lift up families if we don't raise the national minimum wage. pic.twitter.com/mibNHBnv65
Trump's policies that affect women are even more offensive than his comments on women—and that's saying something. amp.twimg.com/v/33f5c2b0-08c…
When asked what gov should stop doing, @realDonaldTrump said overseeing banks! How can you be tough on Wall Street by letting them off?
.@HillaryClinton once again lending her voice and supporting #WashingtonDC #Statehood and Voting Rights  m.washingtoninformer.com/news/2016/may/…
Donald Trump's tax plan: 1. Cut taxes for the wealthiest Americans 2. Saddle the rest of the country with the debt hrc.io/1T6B56Q
When women are paid less, they're also short-changed in saving for retirement and contributing to Social Security. We've got to change this.
'[The LGBT community's] progress is not only safe in her hands, it will continue.' —@washblade endorsing Hillary: shar.es/1eSdGa
Millions of families struggle to afford quality child care.  It's time they got some help. hrc.io/1OidMKu
It's been a banner week for @realDonaldTrump... hrc.io/1Oi1emD
Trump sees no need for a federal floor for the minimum wage. That's only a problem if you live in these states: pic.twitter.com/fnqThC8zWA
We need to raise the minimum wage, lift millions of families out of poverty, and make the economy work for everyone. pic.twitter.com/FC5Cg6qRMI
In many states, child care is even more expensive than college tuition. Let's make it affordable for every family. pic.twitter.com/LwuI8uF6G7
.@thedream_us continues to build ladders of opportunity by providing scholarships to DREAMers--a huge milestone: tinyurl.com/hh438pp
Detroit's public schools are in crisis, and we need solutions that include teachers and parents: on.freep.com/26XyWUH -H
If Trump had his way, the federal minimum wage would be $0. hrc.io/1OfT8ux
Cuatro cosas que puedes hacer ahora mismo para evitar una presidencia de Trump. hrc.io/1TzpE7i
Donald Trump just selected a white nationalist leader to be a delegate at the @GOP convention. bit.ly/1T2OmRm
'Enough is enough. It’s time we make quality child care affordable for all working families.' —Hillary
While families are struggling to pay for child care, Donald Trump actually argued that Americans are being paid too much.
A Kentucky parent earning the minimum wage spends 40% of their income on child care.  Let's make sure no family has to spend more than 10%.
Quality, affordable child care isn't a luxury for the few. It's a necessity that too many Americans are struggling to achieve.
Hillary's in Kentucky today talking with families about child care. Tune in to watch live: hrc.io/24LlmVM pic.twitter.com/9igrQ68nU4
A woman told Hillary she was fired after losing her baby: 'What happened to you was not only wrong—it's illegal.' amp.twimg.com/v/debbf20c-481…
One candidate will fight for you. The other will fight for himself. pic.twitter.com/6tEBdzwLx6
No family should have to pay more than 10% of its income on child care. hrc.io/1rQnfOR
West Virginians, head to the polls today. RT this if you’re voting for Hillary. pic.twitter.com/2ECEOO7DYh
'I would borrow knowing that if the economy crashed, I could make a deal.' —@realDonaldTrump amp.twimg.com/v/95dfc8d3-6f5…
'Trump is floating an insane idea that would tank the American economy.' —@businessinsider amp.twimg.com/v/b12be0ac-efc…
Americans need a raise. pic.twitter.com/56Ltrh7uxV
Women earn just $0.79 for every $1 men do.  That's a problem for all of us. hrc.io/1VR0EyK pic.twitter.com/OpUw08xWOF
Fitting that America's first conservation success story is now our national mammal. Kudos to @POTUS. pic.twitter.com/4eLHN1ub21
'Applying [Trump's] idea to the United States would destroy the economy.' —@VoxDotCom amp.twimg.com/v/b12be0ac-efc…
'If you have a mother, a wife, a sister, a daughter who is working, it affects you' —Hillary on equal pay for women: hrc.io/1WW2rkX
Live on Facebook: Hillary leads a roundtable discussion with working families in Virginia. Watch → hrc.io/1WW2rkX
'Making America a more just nation requires honest talk about policies that can lift up those still hurting.' wpo.st/4tvY1
When Hillary introduced this innovative preschool program to Arkansas families, it spread across the nation. amp.twimg.com/v/5d9bbb97-c55…
Donald Trump could be our next Commander-in-Chief. Here's who thinks that's a good idea. hrc.io/1WVhThe
Here's what you can do to make sure @realDonaldTrump never reaches the White House: hrc.io/2762Wxz
'It's only been an incredible gift.' Hillary talks about becoming a grandmother and watching Chelsea become a mom. amp.twimg.com/v/d98b2cd4-18d…
“Mom measured her own life by how much she was able to help us and serve others.' —Hillary: hrc.io/1TO5B7S #MothersDay
'She was determined to give me and my brothers opportunities far beyond anything she'd known.' —Hillary on her mom amp.twimg.com/v/7cd1387c-cba…
Happy Mother's Day to Charlotte's mom, and my wonderful daughter, @ChelseaClinton. -H pic.twitter.com/tm3zS1jSRv
New #MadeForHistory designs from @DVF and @evafehren. Get them before they're gone → hrc.io/1ZrZOX5 pic.twitter.com/Xkg0TiYNpo
.@realDonaldTrump would force all schools to allow guns in classrooms—on his first day in office.  Seriously. hrc.io/1VOoon9
