Tweet,Timestamp
"Join me this weekend! #NYPrimary 4/16: SYRACUSE - NOON bit.ly/1SHXHcqSYRACUSE 4/16: WATERTOWN - 3pm bit.ly/23DgxgIWATERTO…  #Trump2016",Apr 15
"Thank you, @NYPost! #Trump2016 nypost.com/2016/04/14/the…",Apr 15
"Thank you America! #Trump2016 pic.twitter.com/PTKkrLeuCB",Apr 15
"MAKE AMERICA GREAT AGAIN! wsj.com/articles/let-m…",Apr 14
"Join me on Saturday- in Syracuse, New York! #NYPrimary #Trump2016 donaldjtrump.com/schedule/regis… pic.twitter.com/yfJZUlDdCM",Apr 14
"Thank you Pittsburgh, Pennsylvania! #MakeAmericaGreatAgain #Trump2016 pic.twitter.com/7WHS3vbXSw",Apr 13
"Big protest march in Colorado on Friday afternoon! Don't let the bosses take your vote!",Apr 13
"The rules DID CHANGE in Colorado shortly after I entered the race in June because the pols and their bosses knew I would win with the voters",Apr 13
"Biggest story in politics is now happening in the great State of Colorado where over one million people have been precluded from voting!",Apr 13
"Will be interviewed by @SeanHannity on @FoxNews tonight at 10pm from Pennsylvania. Enjoy! #Trump2016 pic.twitter.com/8IJ40zKS90",Apr 13
"Join me in Pittsburgh- tonight at 7pmE! #Trump2016 #TrumpTrain Tickets: donaldjtrump.com/schedule/regis…",Apr 13
"#MakeAmericaGreatAgain #Trump2016 twitter.com/cnn/status/720…",Apr 12
"#MakeAmericaGreatAgain #Trump2016  twitter.com/cnn/status/720…",Apr 12
"Great to be on @andersoncooper tonight with my wonderful family. Will be rebroadcast at 12:00 A.M.  (EASTERN).",Apr 12
"I LOVE NEW YORK! #NewYorkValues  donaldjtrump.com/media/new-york…",Apr 12
"THANK YOU California, Maryland, New York, and Pennsylvania! See you soon! #MakeAmericaGreatAgain #Trump2016 pic.twitter.com/2lyqnMRIGq",Apr 12
"Missouri just confirmed #Trump2016 as the official winner- with an additional 12 delegates. #MakeAmericaGreatAgain pic.twitter.com/AVTkCAne5w",Apr 12
"WOW, great new poll- New York! Thank you for your support! #Trump2016 #NewYorkValues facebook.com/DonaldTrump/po… pic.twitter.com/WSVmdI8vfZ",Apr 12
"Thank you Albany, New York! #MakeAmericaGreatAgain #Trump2016 bit.ly/1qLxcnmNewYork… pic.twitter.com/WcItUuxej8",Apr 11
"Join me in Rome, NY- tomorrow! #Trump2016 #NYPrimary Tickets available: donaldjtrump.com/schedule/regis…",Apr 11
"Tune in & join me live in Albany, New York! 7pmE start time! I love you New York! #Trump2016 #TrumpTrain  rsbn.tv/live-stream-do…",Apr 11
"A very interesting piece, by a very good writer, @KirstenPowers of @USATODAY and @FoxNews. usatoday.com/story/opinion/…",Apr 11
"Leaving for Albany, New York now, massive crowd expected. Very exciting!",Apr 11
"Why does the liberal media think Bill O'Reilly  (@oreillyfactor) is a complete and total vulgarian? I don't think so!",Apr 11
"Colorado Trump Delegates Scratched from Ballots at GOP Convention thegatewaypundit.com/2016/04/disgus…",Apr 11
"This is happening all over our country—great people being disenfranchised by politicians. Repub party is in trouble! youtube.com/watch?v=KrqLQK…",Apr 11
"'@AnnesLimo: @realDonaldTrump @WVTTS1017 Thanks for Rochester rally.'  Great people, thank you!",Apr 11
"'@WVTTS1017: @realDonaldTrump just listened to you on fox. I love you so much.'  Thank you!",Apr 11
"'@autoprofessor17: @realDonaldTrump Great job on Fox n Friends this morning. Very well spoken and presidential. #TrumpTrain'",Apr 11
"'@TimeHasCome1: @WayneDupreeShow @ThePatriot143 Trump needs to hold a massive protest rally in Colorado. He'd get 100k & own the news cycle'",Apr 11
"I will be interviewed on @foxandfriends at 7:00 A.M. Enjoy!",Apr 11
"The people of Colorado had their vote taken away from them by the phony politicians. Biggest story in politics. This will not be allowed!",Apr 10
"How is it possible that the people of the great State of Colorado never got to vote in the Republican Primary? Great anger - totally unfair!",Apr 10
"#MakeAmericaGreatAgain #Trump2016 thegatewaypundit.com/2016/04/despit…",Apr 10
"I win a state in votes and then get non-representative delegates because they are offered all sorts of goodies by Cruz campaign. Bad system!",Apr 10
"The @nytimes purposely covers me so inaccurately. I want other nations to pay the U.S. for our defense of them. We are the suckers-no more!",Apr 10
"'@agentvf: New Jersey Man Joseph Hornick Willing to Go to Jail for Flying Trump Flag - Breitbart bit.ly/23iu6BT  @Q102Philly'",Apr 10
"'@getreal1234: @realDonaldTrump @Kids123Nicholas @gqforbes @RepTomMarino let's go Pa he has my vote Go Trump'",Apr 10
"'@jlopez05391: @realDonaldTrump Rochester loves you! See you tomorrow! #MakeAmericaGreatAgain #Trump2016 #TrumpTrain' A big crowd!",Apr 9
"'@becker_berta: @vivhall3 @Reince Millions more will burn their Republican registration if GOP continues to subvert the will of the people.'",Apr 9
"'@metalmom888:  @Theresa_Cali If the GOP screws Trump, his millions will walk from the GOP never to return! They better think long and hard'",Apr 9
"'@AnnCoulter: GOP is trying to steal nomination from the winner (Trump) not block an insurgent catching up 2 frontrunner (Sanders).",Apr 9
"'@governor_savage: @realDonaldTrump is the only person who can save us from this corrupt political mess. #MakeAmericaGreatAgain'",Apr 9
"'@Mutual408Grace: @realDonaldTrump @gene70 California women love Mr Trump too. Will make it happen in New York on April 19. Go out & vote.'",Apr 9
"'@Kids123Nicholas: @gqforbes  @RepTomMarino @realDonaldTrump.Lets get it done Philadelphia Pa.Make Trump your pick for president now.",Apr 9
"'@PennyHicks13: @Carolde @kisster1 @FoxNews   Your tax and economic plans are second to none! donaldjtrump.com Media shld report.",Apr 9
"'@Theresa_Cali: Poll shows @realDonaldTrump leads among registered Republican women with 44%. 👍🏻 pic.twitter.com/yQmh3iSPBY' Thank you!",Apr 9
"'@vivhall3: @realDonaldTrump here your delegate replaced at CO GOP convention. facebook.com/larry.lindseyp…' Very sad!",Apr 9
"A great honor to visit the 9/11 Memorial Museum with my wife, @MELANIATRUMP, today. #NewYorkValues pic.twitter.com/eKCEWRD0Ro",Apr 9
"'@gene70: @realDonaldTrump The Real Person Of The Year! pic.twitter.com/3yFUZALNVn'  Wow!",Apr 9
"'@gene70: @realDonaldTrump Fugedaboudit!!! The woman in New York love Donald Trump!!! pic.twitter.com/ZcfT90hGEX'",Apr 9
"Bernie Sanders says that Hillary Clinton is unqualified to be president. Based on her decision making ability, I can go along with that!",Apr 9
"Isn't it a shame that the person who will have by far the most delegates and many millions more votes than anyone else, me, still must fight",Apr 8
"'@DnGLax:  Yes! Thank U 4 coming to LI! It was a thrill 2 B part of it! U will get the job done! #MakeAmericaGreatAgain #trump2016 🇺🇸'",Apr 8
"'@AlexNightrasor: @realDonaldTrump @lilrachiepoo Trump will be our best president since Reagan!",Apr 8
"'@lilrachiepoo: @realDonaldTrump Thank you, Mr. Trump, for your personal and financial sacrifices in this journey to #MAKEAMERICAGREATAGAIN'",Apr 8
"'@RepaloneLori: @realDonaldTrump @kirstiealley we love you and know you will do an awesome job! Saw you in bethpage !! 👏👏👏' Thank you.",Apr 8
"'@redneckgp: All you haters out there, STOP trashing the only candidate @realDonaldTrump that will put ALL OF YOU & AMERICA FIRST  #trump'",Apr 8
"'@RepMartinDaniel: We support you #HaileyPuckett. You will go far in life. Smart and courageous!",Apr 8
"'@kirstiealley: HELLO BOYS! this is my formal endorsement of @realDonaldTrump & I'm a woman! (last I checked) And Rudy, U R amazing!",Apr 8
"'@Cam: Reports are RNC has received +1 million postcards so far! If I get more info on ## I'll post @AnnCoulter pic.twitter.com/yhyWihDdMq'",Apr 8
"“Donald Trump—The Disrupter” will air on @FoxNews Saturday night and Sunday night at 8 PM ET. Anchored by @BretBaier. @johnrobertsFox",Apr 8
"Nobody beats me on National Security.  newsmax.com/Newsfront/news…",Apr 8
"Looks like I was right about NATO. I had no doubt. foreignpolicy.com/2016/04/06/sen…",Apr 8
"Jennifer is a terrific person. twitter.com/jbierm292/stat…",Apr 8
"'@R_U_OK_UK: @realDonaldTrump @glozee1 @PaulManafort @CNN @DanScavino Vote trump to save the west. Don't become like Europe - #WakeUpAmerica",Apr 8
"'@glozee1: Great interview with @PaulManafort on @CNN regarding @realDonaldTrump path to victory #NewDay #MakeAmericaGreatAgain @DanScavino'",Apr 8
"'@WPayton344: @PaulManafort Great Interview on CNN-Being from CT- I am thrilled you are part of this Team-GO TRUMP!'",Apr 8
"So great to be in New York. Catching up on many things (remember, I am still running a major business while I campaign) and loving it!",Apr 8
"'@iamDaveK: @realDonaldTrump first WWE Hall of Famer to become president?'",Apr 7
"'@DiCristo13: @realDonaldTrump let's have the policy speeches on immigration, economy,  foreign policy, and NATO! pic.twitter.com/Uuit2hWmhW'",Apr 7
"'@Keeblerqueen: @RealRudyGiulian @realDonaldTrump Thanks Rudy!!! Trump will be a great president!!'",Apr 7
"'@Genie115: #MakeAmericaGreatAgain we can only do that with @realDonaldTrump RT pic.twitter.com/RViAgxoa4t'",Apr 7
"'@gracefulme3: @seanhannity @tedcruz @realDonaldTrump Cruz is hated in New York. He should go home - no place for a phony'",Apr 7
"Ted Cruz attacked New Yorkers and New York values- we don't forget! instagram.com/p/BD6SKImGhQt/",Apr 7
"#MakeAmericaGreatAgain #Trump2016 pic.twitter.com/hjygbNsxee",Apr 6
"Unbelievable evening. Just made a speech in front 17,000 amazing New Yorkers in Bethpage, Long Island--- great to be home!",Apr 6
"I was not scheduled to be on the @oreillyfactor. Pure fiction!",Apr 6
"It is so great to be back home! Looking forward to a great rally tonight in Bethpage, Long Island!",Apr 6
"Still time to get out and VOTE! #WIPrimary #Trump2016 #MAGA pic.twitter.com/HjnGrR25Vf",Apr 5
"Last chance #Wisconsin: Find your polling location for today's primary & go vote! Visit donaldjtrump.com/wisconsin 🇺🇸🇺🇸 #Trump2016",Apr 5
"Wow, @Politico is in total disarray  with almost everybody quitting. Good news -- bad, dishonest journalists! washingtonpost.com/lifestyle/styl…",Apr 5
"#Wisconsin: To find your voting location visit DonaldJTrump.com/Wisconsin #MakeAmericaGreatAgain  #TrumpTrain 🚂💨💨🇺🇸🇺🇸🇺🇸 pic.twitter.com/6VoCsshtXZ",Apr 5
"'@roadsho: Challenge to all WI gun owners. Vote @realDonaldTrump.The only candidate that will protect your rights! twitter.com/MikeSuppa/stat…",Apr 5
"Wisconsin, we will MAKE AMERICA GREAT AGAIN!",Apr 5
"Good morning Wisconsin! The polls are now open! #VoteTrump today & we will MakeAmericaGreatAgain! bit.ly/1Vt2jbScavWI",Apr 5
"MAKE AMERICA GREAT AGAIN! amp.twimg.com/v/1c9fb570-e49…",Apr 4
"'@FoxNews: @ScottBaio: '#DonaldTrump is the only guy, I think, that has the will & the nerve to attack & to fight.' amp.twimg.com/v/4287e37d-b2b…",Apr 4
"'@vikkideiter: Something VERY close to my heart. I'm a NAVY VET! I love @realDonaldTrump's  VETERANS ADMINISTRATION REFORMS.",Apr 4
"I will be on @SeanHannity @FoxNews- tonight at 10pmE w/ @MELANIATRUMP, from Wisconsin. Enjoy! #WIPrimary #Trump2016 pic.twitter.com/znfxf2wyrr",Apr 4
"MAKE AMERICA GREAT AGAIN! amp.twimg.com/v/7f4041fa-7f0…",Apr 4
"Leaving Superior, Wisconsin now. Thank you! #Trump2016 #WIPrimary facebook.com/DonaldTrump/po… pic.twitter.com/2C4HEwrTQF",Apr 4
"Wow, great news from Wisconsin. Just made two speeches there with a big one coming tonight. Thank you! twitter.com/howardkurtz/st…",Apr 4
"Will be interviewed on @SeanHannity on @FoxNews from #Wisconsin tonight. My wife, Melania, will join me for the entire show.",Apr 4
"Congratulations Jim Herman! We are all proud of you @TrumpGolf! usatoday.com/story/sports/g…",Apr 4
"Just departing La Crosse, Wisconsin. Thank you! #Trump2016 #WIPrimary facebook.com/DonaldTrump/po… pic.twitter.com/7umXgUjEzi",Apr 4
"This Tweet from @realDonaldTrump has been withheld in response to a report from the copyright holder.",Apr 4
"A great day in Wisconsin, many stops, many great people! Melania is joining me on Monday. Big crowds. MAKE AMERICA GREAT AGAIN!",Apr 3
"A great night in West Allis, Wisconsin! Thank you! #VoteTrumpWI #WIPrimary  facebook.com/DonaldTrump/po… pic.twitter.com/syGyqtOebs",Apr 3
"I am on @FoxNews with @greta doing a town hall, from Wisconsin- now! Enjoy! #MakeAmericaGreatAgain #Trump2016",Apr 3
"Congratulations to @gohermie for winning the @ShellHouOpen. We are all proud of you @TNGCBedminster & all @TrumpGolf clubs! Great going!",Apr 3
"I will be in Milwaukee, Wisconsin- tomorrow at 7pmE with @MELANIATRUMP. Join us! #WIPrimary #Trump2016 donaldjtrump.com/schedule/regis…",Apr 3
"Thank you Miss Katie's Diner! #MakeAmericaGreatAgain #Trump2016 facebook.com/DonaldTrump/po… pic.twitter.com/uTSIiVqPkT",Apr 3
"Thank you New York, and Pennsylvania!  #MakeAmericaGreatAgain #Trump2016 pic.twitter.com/sziCGsvGbz",Apr 3
"'@GOPjenna: 'I don't care about the game, I care about the PEOPLE.' And that's exactly why WE THE PEOPLE love you so much! #Trump2016'",Apr 3
"Thank you! #Trump2016 #WIPrimary pic.twitter.com/alx0AY6E8J",Apr 3
"'@007cigarjoe: #MakeAmericaGreatAgain #Trump2016 @realDonaldTrump IS THE ONLY DEAL !!! twitter.com/cindyboyenga/s…'",Apr 3
"'@Margee11: #WISCONSIN VOTE SMART @tedcruz RECORDS R SEALED.. WHAT IS HE HIDING? SAVE AMERICA W/ @realDonaldTrump pic.twitter.com/kMuAoGF99S'",Apr 3
"'@Wheels155:@CNN is reviewing the week,but majority of the show about @realDonaldTrump cuz there would be 0.0 ratings if not. Media's a JOKE",Apr 3
"I will be on @FoxNewsSunday with Chris Wallace this morning. Enjoy!",Apr 3
"'@FaceTheNation: Tune in for our sit-down interview with Republican frontrunner @realDonaldTrump! pic.twitter.com/oVm8ozIC8h'",Apr 3
"Thank you Eau Claire, Wisconsin.  #VoteTrump on Tuesday, April 5th! MAKE AMERICA GREAT AGAIN! pic.twitter.com/JI5JqwHnMC",Apr 2
"I will be interviewed by @jdickerson on @FaceTheNation tomorrow morning. Enjoy! #Trump2016",Apr 2
"A GREAT DAY IN WISCONSIN! Thank you #Racine & #Wausau! Just arrived in #EauClaire! #Trump2016 #WIPrimary #TrumpTrain pic.twitter.com/a0iKqNepD5",Apr 2
".@FoxNews should be ashamed for allowing experts to explain how to make a nuclear attack!",Apr 2
".@HeyTammyBruce- Thank you for your nice words on Fox today. They never use my full statements on nuclear, which you would agree with!",Apr 2
"Great honor to have @GOP General Counsel, #JohnRyder as a Trump delegate in TN. RNC meeting well worth it! Unifying the party!",Apr 2
"Join me on Monday, April 4th in Milwaukee! #WIPrimary #Trump2016 Tickets: donaldjtrump.com/schedule/regis… pic.twitter.com/F7P4s6oAzN",Apr 2
"Wisconsin has suffered a great loss of jobs and trade, but if I win, all of the bad things happening in the U.S. will be rapidly reversed!",Apr 2
"I will be in Wisconsin until the election. Jobs, trade and immigration will be big factors. I will bring jobs back home - make great deals!",Apr 1
"If @megynkelly stopped covering me on her show, her ratings would drop like a rock! My h to h interview with @AC360 beat her by millions!",Apr 1
"Is it possible for @megynkelly to cover anyone but Donald Trump on her terrible show. She totally misrepresents my words and positions! BAD.",Apr 1
"MAKE AMERICA GREAT AGAIN!  today.yougov.com/news/2016/03/3…",Apr 1
"Can you believe that Ted Cruz, who has been killing our country on trade for so long, just put out a Wisconsin ad talking about trade?",Apr 1
"We must build a great wall between Mexico and the United States! dailymail.co.uk/news/article-3…",Apr 1
"My new radio ad, airing today in Wisconsin! See you soon! #WIPrimary #Trump2016  donaldjtrump.com/media/make-ame…",Apr 1
"Does anybody like Lyin' Ted? instagram.com/p/BDqwFr_GhZJ/",Apr 1
"For the 1st time in American history, America’s 16,500 border patrol agents have issue a presidential primary endorsement—me! Thank you.",Apr 1
"The National Border Patrol Council (NBPC) said that our open border is the biggest physical & economic threat facing the American people!",Apr 1
"The Club For Growth said in their ad that 465 delegates (Cruz) plus 143 delegates (Kasich) is more than my 739 delegates. Try again!",Mar 31
"The Club For Growth,which asked me for $1,000,000 in an extortion attempt, just put up a Wisconsin ad with incorrect math.What a dumb group!",Mar 31
"#MakeAmericaGreatAgain #Trump2016 instagram.com/p/BDo-7SimhUn/ pic.twitter.com/VlMynYN3sd",Mar 31
"THANK YOU, NEW YORK! #Trump2016 twitter.com/foxnews/status…",Mar 31
"THANK YOU, AMERICA! #Trump2016 #MakeAmericaGreatAgain  bit.ly/1RQ7R0hGOPNati… pic.twitter.com/uJnmDnvkUv",Mar 31
"THANK YOU, WISCONSIN! #VoteTrump  next Tuesday, April 5th! #WIPrimary bit.ly/1RswyojVoteTru… pic.twitter.com/IOBhOXeBiN",Mar 31
"Just had a very nice meeting with @Reince Priebus and the @GOP. Looking forward to bringing the Party  together --- and it will happen!",Mar 31
"The Trump Doctrine: Peace Through Strength. #Trump2016  facebook.com/DonaldTrump/po… pic.twitter.com/tr1ILOoLUb",Mar 31
"'@susanbirchfiel1: Nothing you say will change my mind! Woman for @realDonaldTrump twitter.com/Carolde/status…'",Mar 30
"'@Gearssuxs: @loudobbsnews @realDonaldTrump I'm a democrat and switch over to republican just to vote for trump in the primary.'  Great!",Mar 30
"Thank you- Appleton, Wisconsin! #WIPrimary #Trump2016  facebook.com/DonaldTrump/po… pic.twitter.com/klUNUV2J5S",Mar 30
"Congratulations to @CNN for having the wisdom to pick TRUMP! #MakeAmericaGreatAgain #Trump2016 pic.twitter.com/Up8DhQulZ4",Mar 30
"Please keep your thoughts & prayers with Melissa Young- Miss Wisconsin 2005. cnn.com/2016/03/30/pol…",Mar 30
"THANK YOU, NEW YORK! #MakeAmericaGreatAgain #Trump2016 facebook.com/DonaldTrump/po… pic.twitter.com/fSgpKjwk2q",Mar 30
"Nice piece and video today in the Wall Street Journal: Trump’s three eldest children jump into campaign on.wsj.com/1ojMSFO via @WSJ",Mar 30
".@DavidGregory got thrown off of TV by NBC, fired like a dog! Now he is on @CNN being nasty to me. Not nice!",Mar 29
"Final #'s just announced in the GREAT State of MO. TRUMP WINS! New certified #'s show a 365 vote increase for me- @ least 12 more delegates!",Mar 29
"Thank you! #Trump2016 pic.twitter.com/ZWZkHrtRQN",Mar 29
"Trump defends campaign manager charged for bruising a reporter: dailym.ai/1V15tU3",Mar 29
"Thank you! #MakeAmericaGreatAgain pic.twitter.com/sVUWI7JoGn",Mar 29
"MAKE AMERICA GREAT AGAIN! cnn.it/1PBVj5u",Mar 29
"Why is this reporter touching me as I leave news conference? What is in her hand?? pic.twitter.com/HQB8dl0fhn",Mar 29
"This was the reporters statement- when she found out there was tape from my facility, she changed her tune. pic.twitter.com/N5815RS1At",Mar 29
"Victory press conference was over.  Why is she allowed to grab me and shout questions? Can I press charges? pic.twitter.com/qbW2RjkINX",Mar 29
"Why aren't people looking at this reporters earliest statement as to what happened, that is before she found out the episode was on tape?",Mar 29
"Wow, Corey Lewandowski, my campaign manager and a very decent man, was just charged with assaulting a reporter. Look at tapes-nothing there!",Mar 29
"How come the @TODAYshow & @chucktodd show the new @NBCNews Poll for Hillary vs Bernie but do not show the SAME poll where I am killing Cruz?",Mar 29
"I have millions more votes/hundreds more dels than Cruz or Kasich, and yet am not being treated properly by the Republican Party or the RNC.",Mar 29
"Wow, @CNN has nothing but my opponents on their shows. Really one-sided and unfair reporting. Maybe I shouldn't do their town-hall tonight!",Mar 29
"We need to secure our borders ASAP. No games, we must be smart, tough and vigilant. MAKE AMERICA GREAT AGAIN & MAKE AMERICA STRONG AGAIN!",Mar 28
"Lyin' Ted, I have already beaten you in all debates, and am way ahead of you in votes and delegates. You should focus on jobs & illegal imm!",Mar 28
"Lyin'Ted Cruz is weak & losing big, so now he wants to debate again. But, according to Drudge,Time and on-line polls, I have won all debates",Mar 28
"After the way I beat Gov. Scott Walker (and Jeb, Rand, Marco and all others) in the Presidential Primaries, no way he would ever endorse me!",Mar 28
"'@PaulaDuvall2:  Cruz will say anything that is contrary to what you have to say. If you're for Motherhood, he'll be against it!'",Mar 28
"Just released that international gangs are all over our cities. This will end when I am President!",Mar 28
"'@wolfblitzer:  Campaign-to-date popular GOP totals: @realDonaldTrump 7,546,980; @tedcruz 5,481,737; @JohnKasich 2,724,749' A BIG DIFFERENCE",Mar 28
"Ted Cruz is incensed that I want to refocus NATO on terrorism, as well as current mission, but also want others to PAY FAIR SHARE, a must!",Mar 28
"A detainee released from Gitmo has killed an American. When will our so-called 'leaders' ever learn!",Mar 28
"'Kirsten Powers: Anti- Trump Operative was Aggressively Shopping Cruz Story'  via the Gateway Pundit: thegatewaypundit.com/2016/03/kirste…",Mar 28
"'@nellalda: @realDonaldTrump We stand by Trump 100%'  Thank you!",Mar 28
"I will be interviewed on @foxandfriends at 7:30. Things are looking good, had a great Easter-look forward to spending the week in Wisconsin!",Mar 28
"'@VictorConkle: #WIPrimary @realDonaldTrump will defeat ISIS and #MakeAmericaGreatAgain twitter.com/wsj/status/714…'",Mar 27
"The United States cannot continue to make such bad, one-sided trade deals. There are only so many jobs we can give up. No more!",Mar 27
"See Lyin' Ted, even the @DailyBeast (no fan of mine) says this story came from Rubio, not Trump! pic.twitter.com/Okc8XajVnz",Mar 27
"Just to show you how unfair Republican primary politics can be, I won the State of Louisiana and get less delegates than Cruz-Lawsuit coming",Mar 27
"Why can't the pundits be honest? Hopefully we are all looking for a strong and great country again. I will make it strong and great!  JOBS!",Mar 27
"Another radical Islamic attack, this time in Pakistan, targeting Christian women & children. At least 67 dead,400 injured. I alone can solve",Mar 27
"Happy Easter to all, have a great day!",Mar 27
"My statement on NATO being obsolete and disproportionately too expensive (and unfair) for the U.S. are now, finally, receiving plaudits!",Mar 27
"Wow, sleepy eyes @chucktodd is at it again. He is do totally biased. The things I am saying are correct. - far better vision than the others",Mar 27
"I am interviewed on This Week on @ABC this morning. Enjoy!",Mar 27
"Remember, I am the only candidate who is self-funding. While I am given little credit for this by the voters, I am not bought like others!",Mar 26
"Don't believe the @FoxNews Polls, they are just another phony hit job on me. I will beat Hillary Clinton easily in the General Election.",Mar 26
"Wisconsin's economy is doing poorly and like everywhere else in U.S., jobs are leaving. I will make our economy strong again - bring in jobs",Mar 26
"Nobody will protect our Nation like Donald J. Trump. Our military will be greatly strengthened and our borders will be strong. Illegals out!",Mar 26
"Lyin' Ted Cruz is now trying to convince prople that his problems with The National Enq.were caused by me. I had NOTHING to do with story!",Mar 26
"The press is going out of their way to convince people that I do not like or respect women, when they know that it is just the opposite!",Mar 26
"The media is so after me on women  Wow, this is a tough business. Nobody has more respect for women than Donald Trump!",Mar 26
"'@pattiandsammi: @gullakhta99 @realDonaldTrump @Tytan01 @CNN WOMEN LOVE TRUMP. TRUMP'S EXECS PREDOMINANTLY FEMALE. #WOMEN4TRUMP'",Mar 26
"'@Tytan01: Dear @CNN, after doing a quick Google & Twitter search there are over 15,000 women's groups supporting DonaldTrump. Stop Lying.'",Mar 26
"'@SpartanMaker:  Let me help you Trumpophobes with math: Trump: ($10.3B-$1.2M 74' equity)/1.2M = 858,233%. S&P: 1314.5% #Derp'",Mar 26
"'@stanColtrane: Turns out @glennbeck was wrong. @realDonaldTrump had nothing to do with it tinyurl.com/zlgr58e'",Mar 25
"'@theAgeofLeo: Your instincts on foreign policy & terrorism have been better than all of these so called experienced politicians combined.'",Mar 25
"Top suspect in Paris massacre, Salah Abdeslam, who also knew of the Brussels attack, is no longer talking. Weak leaders, ridiculous laws!",Mar 25
"'@11phenomenon: #LyingTed blames @realDonaldTrump for so many things I am starting to think he is having a mental health crisis.'",Mar 25
"Wow, just released that $67 million in negative ads was spent on me. How am I still number one - by a lot?",Mar 24
"I didn't start the fight with Lyin'Ted Cruz over the GQ cover pic of Melania, he did. He knew the PAC was putting it out - hence, Lyin' Ted!",Mar 24
"Just won a big federal lawsuit similar in certain ways to the Trump U case but the press refuses to write about it. If I lost-monster story!",Mar 24
"MAKE AMERICA GREAT AGAIN! pic.twitter.com/PHgrT1Nl27",Mar 24
"Endorsements for Lyin' Ted Cruz- instagram.com/p/BDV28yimhQp/",Mar 24
"'@NeilTurner_: @realDonaldTrump Cruz & Rubio are scared! WATCH -> youtube.com/watch?v=Xt4oRh… pic.twitter.com/W2r6mOzgkb'",Mar 24
"Europe and the U.S. must immediately stop taking in people from Syria. This will be the destruction of civilization as we know it! So sad!",Mar 24
"Just announced that as many as 5000 ISIS fighters have infiltrated Europe. Also, many in U.S.  I TOLD YOU SO! I alone can fix this problem!",Mar 24
"'@Doctor_S_Freud:  @TheView They're all brain-dead puppets with skeletons in their closet. I say you go on and destroy them all' A dead show",Mar 24
"Explain how the women on The View, which is a total disaster since the great Barbara Walters left, ever got their jobs. @abc is wasting time",Mar 24
".@TheView T.V. show, which is failing so badly that it will soon be taken off thr air, is constantly asking me to go on. I TELL THEM 'NO'",Mar 24
"Hillary Clinton has been working on solving the terrorism problem for years. TIME FOR A CHANGE, I WILL SOLVE - AND FAST!",Mar 24
"'@TimVincent56:  @LindseyGrahamSC Talkers think about the future, Doers are already building it' #VoteTrump2016 pic.twitter.com/OoB38jypsD'",Mar 24
"It is amazing how often I am right, only to be criticized by the media. Illegal immigration, take the oil, build the wall, Muslims, NATO!",Mar 24
"Remember when I recently said that Brussels is a 'hell hole' and a mess and the failing @nytimes wrote a critical article. I was so right!",Mar 24
"These politicians like Cruz and Graham, who have watched ISIS and many other problems develop for years, do nothing to make things better!",Mar 24
".@LindseyGrahamSC and Lyin' Ted Cruz are two politicians who are very much alike - ALL TALK AND NO ACTION! Both talk about ISIS, do nothing!",Mar 24
"It is amazing how @LindseyGrahamSC gets on so many T.V. shows talking negatively about me when I beat him so badly (ZERO) in his pres run!",Mar 24
"'@missi51: .@realDonaldTrump thank God is not a politician, but he's one heck of a fighter who will fight for us, the people.'",Mar 24
"We pay a disproportionate share of the cost of N.A.T.O. Why? It is time to renegotiate, and the time is now!",Mar 24
"N.A.T.O. is obsolete and must be changed to additionally focus on terrorism as well as some of the things it is currently focused on!",Mar 24
"'@Don_Vito_08: 'A picture is worth a thousand words' @realDonaldTrump  #LyingTed #NeverCruz  @MELANIATRUMP pic.twitter.com/5bvVEwMVF8'",Mar 23
"'@Kj11100Me: @realDonaldTrump Donald Trump will be greater  president than Ragan. Trump will set the button for morality,Christianity.",Mar 23
"'@tcsorr: @jphilman0206 @realDonaldTrump self-funded and media loves him. Not beholden to masters like @tedcruz. Who owns Ted?'",Mar 23
"'@DebraRakestraw:  You have over 2M followers more than than @HillaryClinton. This says something about how America feels. #Trump2016 🇺🇸'",Mar 23
"MAKE AMERICA GREAT AGAIN!",Mar 23
"I want to thank @RealSheriffJoe for all of his help in our historic Arizona win. Could not have done it without you Joe!",Mar 23
"While I believe I will clinch before Cleveland and get more than 1237 delegates, it is unfair in that there have been so many in the race!",Mar 23
"I think having Jeb's endorsement hurts Lyin' Ted. Jeb spent more than $150,000,000 and got nothing. I spent a fraction of that and am first!",Mar 23
"I will be the best by far in fighting terror. I’m the only one that was right from the beginning, & now Lyin’ Ted & others are copying me.",Mar 23
"Just watched Hillary deliver a prepackaged speech on terror. She’s been in office fighting terror for 20 years- and look where we are!",Mar 23
"Low energy Jeb Bush just endorsed a man he truly hates, Lyin’ Ted Cruz. Honestly, I can’t blame Jeb in that I drove him into oblivion!",Mar 23
"Lyin’ Ted Cruz steals foreign policy from me, and lines from Michael Douglas— just another dishonest politician.",Mar 23
"Thank you, Arizona! #Trump2016 #MakeAmericaGreatAgain #TrumpTrain bit.ly/1Rh3oSDTrumpTr… pic.twitter.com/Dgqky0JiHO",Mar 23
"Lyin' Ted Cruz denied that he had anything to do with the G.Q. model photo post of Melania. That's why we call him Lyin' Ted!",Mar 23
"Hopefully the Republican Party can come together and have a big WIN in November, paving the way for many great Supreme Court Justices!",Mar 22
"Much bigger win than anticipated in Arizona. Thank you, I will never forget!",Mar 22
